event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotness,num_years_active
9500995,2016-06-17T19:30:00-0400,Blue Oyster Cult,B.B. King Blues Club & Grill,118.13,111.0,7,37.0,New York,NY,Ticketmaster,55.0,0,246574,96,1864,237,45,0.3471878773413237,0.694517,0.575033,49
9501265,2016-04-22T20:00:00-0400,Floetry,B.B. King Blues Club & Grill,160.62,145.0,3,11.0,New York,NY,Ticketmaster,65.0,0,378151,40,354,26,16,0.44049191303897955,0.522716,0.546903,19
9501266,2016-04-24T20:00:00-0400,Floetry,B.B. King Blues Club & Grill,112.66,157.0,5,27.0,New York,NY,Ticketmaster,65.0,0,378151,42,354,26,16,0.44049191303897955,0.522716,0.546903,19
9501300,2016-05-19T19:00:00-0400,Flatbush Zombies,Terminal 5,61.5,84.0,9,44.0,New York,NY,Ticketmaster,25.0,0,5081903,67,1739,234,2,0.4674644148983356,0.521325,0.579203,6
9501477,2016-03-18T19:30:00-0400,Cowboy Mouth,B.B. King Blues Club & Grill,64.86,80.0,6,29.0,New York,NY,Ticketmaster,20.0,0,23882,5,145,50,13,0.4463451574114005,0.483908,0.523895,26
9501681,2016-04-29T20:00:00-0400,Tori Kelly,Beacon Theatre,85.1,5000.0,160,454.0,New York,NY,Ticketmaster,34.5,0,1054791,47,478,132,1,0.5592085250706607,0.580404,0.758162,12
9501767,2016-03-20T20:00:00-0400,Jefferson Starship,B.B. King Blues Club & Grill,61.5,62.87,2,8.0,New York,NY,Ticketmaster,20.0,0,452107,7,565,52,24,0.3924865219086349,0.573952,0.52674,42
9501770,2016-03-25T20:00:00-0400,Andra Day,Webster Hall,38.88,299.0,38,147.0,New York,NY,Songkick Tickets,27.19,0,5954334,12,162,20,1,0.45144374814543053,0.440011,0.498246,4
9501791,2016-04-23T20:00:00-0400,Charles Bradley and his Extraordinaires,Beacon Theatre,68.17,350.0,38,107.0,New York,NY,Ticketmaster,35.0,0,4755323,41,1910,1608,29,0.43626731401103863,0.565755,0.578056,51
9502453,2016-08-09T20:00:00-0400,Billy Joel,Madison Square Garden,101.62,1999.0,1549,5237.0,New York,NY,Ticketmaster,65.5,0,296988,149,3748,1184,93,0.32453332387424677,0.78699,0.663087,51
9503541,2016-05-17T20:00:00-0400,Wolf Parade,Bowery Ballroom,96.9,325.0,10,25.0,New York,NY,Ticketmaster,27.0,0,269984,65,3061,373,98,0.3718682128024227,0.614005,0.532463,13
9503542,2016-05-18T20:00:00-0400,Wolf Parade,Bowery Ballroom,91.0,325.0,10,23.0,New York,NY,Ticketmaster,27.0,0,269984,66,3061,373,98,0.3718682128024227,0.614005,0.532463,13
9503543,2016-05-19T20:00:00-0400,Wolf Parade,Bowery Ballroom,85.1,325.0,13,48.0,New York,NY,Ticketmaster,27.0,0,269984,67,3061,373,98,0.3718682128024227,0.614005,0.532463,13
9503544,2016-05-20T20:00:00-0400,Wolf Parade,Bowery Ballroom,87.46,325.0,18,54.0,New York,NY,Ticketmaster,27.0,0,269984,68,3061,373,98,0.3718682128024227,0.614005,0.532463,13
9503545,2016-05-21T20:00:00-0400,Wolf Parade,Bowery Ballroom,102.8,325.0,17,60.0,New York,NY,Ticketmaster,27.0,0,269984,69,3061,373,98,0.3718682128024227,0.614005,0.532463,13
9505506,2016-03-15T19:45:00-0400,Frank Turner,New York Society for Ethical Culture,48.52,111.11,8,15.0,New York,NY,Ticketfly,35.0,0,529844,2,2581,943,112,0.3836531448331694,0.672066,0.608591,15
9506335,2016-04-19T20:00:00-0400,Aurora,Bowery Ballroom,36.35,1111.0,25,102.0,New York,NY,Ticketmaster,15.0,0,8489533,37,3361,207,2,0.618090571698296,0.544733,0.793037,5
9506600,2016-05-01T19:30:00-0400,Pearl Jam,Madison Square Garden,155.9,5350.0,757,1994.0,New York,NY,Ticketmaster,85.0,0,312553,49,8554,3068,208,0.3230055104076749,0.830349,0.749134,26
9506601,2016-05-02T19:30:00-0400,Pearl Jam,Madison Square Garden,142.92,3890.0,1005,2638.0,New York,NY,Ticketmaster,85.0,0,312553,50,8554,3068,208,0.3230055104076749,0.830349,0.749134,26
9506824,2016-06-27T20:00:00-0400,Sting and Peter Gabriel,Madison Square Garden,148.82,5000.0,494,1252.0,New York,NY,Ticketmaster,55.0,0,165478,106,4510,771,61,0.32458190489813316,0.808319,0.703623,35
9507335,2016-06-24T20:00:00-0400,The Mavericks,Beacon Theatre,59.53,400.0,79,250.0,New York,NY,Ticketmaster,35.0,0,439914,103,2167,568,39,0.35791901541483545,0.588844,0.491828,27
9508194,2016-04-18T20:00:00-0400,Lissie,Bowery Ballroom,47.87,1999.9,13,48.0,New York,NY,Ticketmaster,20.0,0,582389,36,1133,222,29,0.43737386288348623,0.564642,0.578523,10
9508243,2016-04-23T19:00:00-0400,Houndmouth,Terminal 5,44.98,75.0,17,87.0,New York,NY,Ticketmaster,30.0,0,5183683,41,678,208,15,0.4524539497371307,0.523811,0.562663,5
9509046,2016-06-17T19:00:00-0400,At The Drive-In,Terminal 5,117.47,500.0,52,201.0,New York,NY,Ticketmaster,35.0,0,206412,96,65,50,46,0.4192674645956971,0.589587,0.576816,22
9509089,2016-03-19T19:00:00-0400,Dr. Dog,Terminal 5,49.7,83.0,10,32.0,New York,NY,Ticketmaster,30.0,0,42687,6,3581,672,100,0.4252166980474489,0.638884,0.635266,17
9509181,2016-04-26T20:00:00-0400,White Denim,Bowery Ballroom,44.26,139.86,22,78.0,New York,NY,Ticketmaster,20.0,0,589804,44,2714,436,90,0.4200359893162661,0.539433,0.534639,10
9509245,2016-04-15T20:00:00-0400,Avantasia,Playstation Theater,111.04,109.44,5,22.0,New York,NY,Songkick Tickets,72.0,0,216245,33,710,82,16,0.4031518221179749,0.611247,0.574611,17
9509437,2016-09-22T19:30:00-0400,Peter Hook and The Light,Webster Hall,42.1,109.0,12,60.0,New York,NY,Songkick Tickets,29.26,0,4154881,193,1441,472,2,0.3466214328199724,0.503933,0.418708,40
9509438,2016-09-23T19:30:00-0400,Peter Hook and The Light,Webster Hall,48.51,109.0,11,52.0,New York,NY,Songkick Tickets,29.26,0,4154881,194,1441,472,2,0.3466214328199724,0.503933,0.418708,40
9510188,2016-04-08T21:00:00-0400,Cloud Cult,Bowery Ballroom,48.52,99.0,6,22.0,New York,NY,Ticketmaster,20.0,0,307496,26,646,65,33,0.4393689129889842,0.539263,0.559104,21
9510650,2016-06-10T20:00:00-0400,At The Drive-In,Terminal 5,474.49,399.99,1,2.0,New York,NY,Ticketmaster,35.0,0,206412,89,65,50,46,0.4192674645956971,0.589587,0.576816,22
9510994,2016-07-14T19:30:00-0400,Brand New and Modest Mouse,Madison Square Garden,99.14,9999.0,389,1037.0,New York,NY,Ticketmaster,35.0,0,352662,123,782,68,56,0.35071653217077203,0.713554,0.6037,16
9511119,2016-04-11T19:30:00-0400,Ace Frehley,B.B. King Blues Club & Grill,67.4,85.5,10,58.0,New York,NY,Ticketmaster,39.5,0,307655,29,1351,345,12,0.36455016935041246,0.6406,0.546269,52
9511120,2016-04-12T19:30:00-0400,Ace Frehley,B.B. King Blues Club & Grill,52.45,85.5,7,36.0,New York,NY,Ticketmaster,39.5,0,307655,30,1351,345,12,0.36455016935041246,0.6406,0.546269,52
9511764,2016-05-24T20:00:00-0400,Flatbush Zombies,Webster Hall,45.39,73.0,12,52.0,New York,NY,Songkick Tickets,32.3,0,5081903,72,1739,234,2,0.4674644148983356,0.521325,0.579203,6
9511765,2016-05-25T20:00:00-0400,Flatbush Zombies,Webster Hall,55.58,73.0,10,39.0,New York,NY,Songkick Tickets,32.3,0,5081903,73,1739,234,2,0.4674644148983356,0.521325,0.579203,6
9512003,2016-04-12T20:00:00-0400,Iggy Pop,United Palace Theatre,131.12,350.0,68,170.0,New York,NY,Ticketmaster,55.0,0,170739,30,1809,412,161,0.33593146785418176,0.741933,0.614867,56
9512104,2016-04-11T20:00:00-0400,Cate Le Bon,Bowery Ballroom,39.86,75.0,7,26.0,New York,NY,Ticketmaster,15.0,0,585392,29,1086,148,47,0.40578605327865036,0.505967,0.491624,9
9512349,2016-04-22T20:00:00-0400,Amon Amarth,Playstation Theater,57.96,125.0,15,77.0,New York,NY,AXS,30.0,0,216859,40,2596,584,43,0.370391035382396,0.691542,0.609883,24
9513538,2016-09-30T20:00:00-0400,Billy Joel,Madison Square Garden,108.7,9999.0,1389,4228.0,New York,NY,Ticketmaster,65.5,0,296988,201,3748,1184,93,0.32453332387424677,0.78699,0.663087,51
9513748,2016-04-12T20:00:00-0400,The Dandy Warhols,Bowery Ballroom,52.05,99.0,7,26.0,New York,NY,Ticketmaster,30.0,0,376657,30,2053,208,103,0.36574467392879273,0.667793,0.575582,22
9513749,2016-04-13T20:00:00-0400,The Dandy Warhols,Bowery Ballroom,52.05,93.0,4,13.0,New York,NY,Ticketmaster,30.0,0,376657,31,2053,208,103,0.36574467392879273,0.667793,0.575582,22
9513910,2016-06-13T18:00:00-0400,Barenaked Ladies,Central Park Summerstage,99.25,157.0,9,46.0,New York,NY,Ticketfly,52.0,0,199498,92,1109,203,51,0.36305051628176294,0.684891,0.590115,28
9514285,2016-04-04T20:00:00-0400,The Smashing Pumpkins,Beacon Theatre,73.24,656.0,229,564.0,New York,NY,Ticketmaster,55.0,0,233074,22,7148,1605,210,0.31645883337248104,0.814701,0.699053,28
9514296,2016-07-27T19:00:00-0400,Bryan Ferry,Beacon Theatre,109.62,1150.0,76,226.0,New York,NY,Ticketmaster,59.5,0,408487,136,2395,519,95,0.36669282926193814,0.656079,0.564829,46
9514297,2016-07-29T19:00:00-0400,Bryan Ferry,Beacon Theatre,98.79,1500.0,145,417.0,New York,NY,Ticketmaster,59.5,0,408487,138,2395,519,95,0.36669282926193814,0.656079,0.564829,46
9515961,2016-04-17T20:00:00-0400,Coleman Hell,Bowery Ballroom,20.19,999.0,31,101.0,New York,NY,Ticketmaster,15.0,0,6850064,35,191,15,0,0.6709874898038679,0.424503,0.724879,4
9516623,2016-05-14T20:00:00-0400,Graham Nash,Town Hall New York,99.65,313.95,24,69.0,New York,NY,Ticketmaster,51.0,0,193597,62,750,278,20,0.39081727953568207,0.625902,0.57094,58
9516627,2016-04-05T20:00:00-0400,The Smashing Pumpkins,Beacon Theatre,82.8,499.0,136,387.0,New York,NY,Ticketmaster,55.0,0,233074,23,7148,1605,210,0.31645883337248104,0.814701,0.699053,28
9516661,2016-04-05T20:00:00-0400,Autolux,Bowery Ballroom,49.7,93.0,7,23.0,New York,NY,Ticketmaster,20.0,0,258210,23,659,71,22,0.36629048761184024,0.573352,0.491121,15
9516812,2016-05-11T20:00:00-0400,Half Moon Run,Bowery Ballroom,40.52,75.0,18,77.0,New York,NY,Ticketmaster,18.0,0,3878406,59,574,144,10,0.5272049398695468,0.546965,0.678715,6
9516928,2016-03-29T20:00:00-0400,Gin Wigmore,Bowery Ballroom,44.98,99.02,12,56.0,New York,NY,Ticketmaster,18.0,0,2501116,16,192,34,5,0.5695339478351304,0.520768,0.705092,8
9517578,2016-05-02T19:00:00-0400,Delta Rae,Bowery Ballroom,79.2,93.0,5,20.0,New York,NY,Ticketmaster,20.0,0,3570191,50,430,165,5,0.4364324599689849,0.50357,0.52692,7
9517659,2016-04-08T19:00:00-0400,Iration,Webster Hall,45.99,64.0,10,50.0,New York,NY,Songkick Tickets,31.3,0,84879,26,174,47,0,0.46527214110958465,0.519546,0.57498,12
9519156,2016-05-07T20:00:00-0400,Mura Masa and Nao,Bowery Ballroom,85.61,125.0,13,44.0,New York,NY,Ticketmaster,15.0,0,8054163,55,660,9,0,0.4581782429482714,0.457261,0.517955,3
9519168,2016-05-20T19:00:00-0400,Parquet Courts,Webster Hall,45.61,98.0,17,72.0,New York,NY,Songkick Tickets,26.19,0,3824306,68,2960,470,65,0.4952444303458256,0.533956,0.62522,6
9519279,2016-03-25T22:00:00-0400,Baauer,Webster Hall,49.11,74.99,10,33.0,New York,NY,Songkick Tickets,25.19,0,5502993,12,3452,678,0,0.5360591878667872,0.560268,0.704281,4
9521451,2016-06-15T19:00:00-0400,The Neighbourhood,Terminal 5,59.12,160.0,39,177.0,New York,NY,Ticketmaster,37.5,0,636848,94,2519,239,12,0.4962594425955814,0.613667,0.710173,5
9521707,2016-05-12T20:00:00-0400,The Rides,Town Hall New York,167.29,628.95,12,38.0,New York,NY,Ticketmaster,59.5,0,781564,60,113,32,5,0.4101035037060728,0.38044,0.428427,3
9521927,2016-04-13T20:00:00-0400,Thao and the Get Down Stay Down,Webster Hall,47.34,55.0,4,20.0,New York,NY,Songkick Tickets,27.19,0,6213309,31,272,42,5,0.28425254649223664,0.314178,0.296953,13
9521975,2016-10-24T20:00:00-0400,Mana,Madison Square Garden,85.1,3890.0,507,1712.0,New York,NY,Ticketmaster,56.0,0,106220,225,444,75,2,0.5192476139593621,0.628357,0.761751,30
9522609,2016-05-12T20:00:00-0400,Floating Points,Bowery Ballroom,95.72,93.0,5,20.0,New York,NY,Ticketmaster,20.0,0,2486306,60,2017,267,12,0.4778907534510492,0.560105,0.627701,9
9522670,2016-04-26T20:00:00-0400,The Spill Canvas,The Studio at Webster Hall,95.81,79.08,1,6.0,New York,NY,Songkick Tickets,19.08,0,520329,44,171,20,16,0.3749282114736477,0.603428,0.52753,14
9522898,2016-04-06T20:00:00-0400,Smashing Pumpkins,Beacon Theatre,75.66,700.0,244,752.0,New York,NY,Ticketmaster,55.0,0,233074,24,7148,1605,210,0.31645883337248104,0.814701,0.699053,28
9523092,2016-03-27T21:00:00-0400,DMX,B.B. King Blues Club & Grill,62.03,130.0,14,68.0,New York,NY,Ticketmaster,29.5,0,214342,14,3960,1002,48,0.3299287912525566,0.754848,0.622132,28
9523302,2016-10-28T20:00:00-0400,Billy Joel,Madison Square Garden,108.7,9999.0,1664,5225.0,New York,NY,Ticketmaster,65.5,0,296988,229,3748,1184,93,0.32453332387424677,0.78699,0.663087,51
9523903,2016-03-21T19:00:00-0400,Jake Bugg,Bowery Ballroom,82.74,999.0,11,29.0,New York,NY,Ticketmaster,25.0,0,4172111,8,2505,1226,23,0.4645984568889668,0.567421,0.61719,5
9527060,2016-04-30T20:00:00-0400,Penguin Prison,Bowery Ballroom,64.79,82.0,6,24.0,New York,NY,Ticketmaster,22.0,0,3053191,48,2073,112,5,0.4399267713519168,0.537816,0.5586,8
9527289,2016-05-13T19:00:00-0400,X Ambassadors,Terminal 5,31.06,939.0,79,401.0,New York,NY,Ticketmaster,25.0,0,6664009,61,537,86,0,0.6313915450781337,0.546165,0.811859,7
9527536,2016-10-08T20:00:00-0400,Lake Street Dive,Radio City Music Hall,68.56,750.0,295,867.0,New York,NY,Ticketmaster,39.5,0,1077331,209,397,175,11,0.5094867319244379,0.50701,0.618196,12
9527726,2016-05-20T20:00:00-0400,Sam Beam with Jesca Hoop,Town Hall New York,60.87,143.01,28,77.0,New York,NY,Ticketmaster,35.0,0,625595,68,740,155,0,0.3216275931879802,0.455966,0.362932,14
9527771,2016-05-25T19:00:00-0400,Borns,Terminal 5,42.62,456.99,33,187.0,New York,NY,Ticketmaster,25.0,0,8239708,73,0,0,2,0.6622237279767746,0.393536,0.691812,6
9527959,2016-04-21T20:00:00-0400,Bryson Tiller,Radio City Music Hall,74.09,5000.0,515,1337.0,New York,NY,Ticketmaster,45.0,0,8589549,39,352,8,0,0.5354940329233481,0.196552,0.55942,5
9528053,2016-08-10T19:00:00-0400,Glenn Hughes with Joanne Shaw Taylor,B.B. King Blues Club & Grill,119.32,100.0,2,10.0,New York,NY,Ticketmaster,25.0,0,532544,150,1065,337,7,0.3756000776322482,0.614823,0.538542,49
9528480,2016-04-02T20:00:00-0400,Small Black,Bowery Ballroom,41.44,93.0,6,24.0,New York,NY,Ticketmaster,15.0,0,2589501,20,621,70,38,0.44714619789191346,0.549889,0.578209,7
9528645,2016-07-13T21:00:00-0400,Rakim,B.B. King Blues Club & Grill,138.2,150.0,3,21.0,New York,NY,Ticketmaster,30.0,0,140745,122,2514,404,20,0.3177226875561363,0.72137,0.555953,32
9528647,2016-10-12T19:30:00-0400,Kindred The Family Soul,B.B. King Blues Club & Grill,119.32,165.0,3,12.0,New York,NY,Ticketmaster,29.5,0,502439,213,106,8,9,0.4278417383846569,0.52649,0.534167,14
9529174,2016-04-20T19:00:00-0400,Underworld,Terminal 5,75.66,120.0,13,53.0,New York,NY,Ticketmaster,45.0,0,462490,38,1867,296,96,0.3888274467317185,0.708447,0.662291,36
9529516,2016-05-04T20:30:00-0400,M. Ward,Webster Hall,55.6,89.0,6,36.0,New York,NY,Songkick Tickets,40.97,0,503681,52,3395,700,133,0.36587370719066864,0.657022,0.56453,17
9529619,2016-04-24T19:30:00-0400,Third Day with Steven Curtis Chapman,Beacon Theatre,58.35,511.0,31,115.0,New York,NY,Ticketmaster,25.75,0,20156,42,119,98,43,0.3879788195838377,0.640086,0.580853,25
9530249,2016-04-22T20:00:00-0400,Bryson Tiller,Radio City Music Hall,85.1,735.0,321,1089.0,New York,NY,Ticketmaster,45.0,0,8589549,40,352,8,0,0.5354940329233481,0.196552,0.55942,5
9530483,2016-06-30T20:00:00-0400,The Stone Roses with Rodrigo y Gabriela,Madison Square Garden,79.2,3000.0,534,1660.0,New York,NY,Ticketmaster,45.0,0,204995,109,3980,1381,29,0.317888710386143,0.748172,0.59018,33
9531378,2016-05-06T20:00:00-0400,Peter Wolf,Bowery Ballroom,85.1,200.0,5,19.0,New York,NY,Ticketmaster,38.0,0,528289,54,247,69,23,0.4341280813727815,0.393634,0.453525,50
9531400,2016-05-17T18:30:00-0400,The Boxer Rebellion,Mercury Lounge,182.13,199.95,3,7.0,New York,NY,Ticketmaster,20.0,0,111256,65,618,94,22,0.4279235451332882,0.552073,0.555195,15
9531423,2016-06-01T20:00:00-0400,Gold Panda,Bowery Ballroom,55.6,199.0,4,15.0,New York,NY,Ticketmaster,18.0,0,2332370,80,2962,469,52,0.4418852382424432,0.560024,0.580336,7
9531432,2016-08-11T20:00:00-0400,Belly,Bowery Ballroom,59.14,185.0,18,69.0,New York,NY,Ticketmaster,30.0,0,478375,151,552,109,14,0.4009017446588021,0.539485,0.510324,25
9531441,2016-10-19T19:30:00-0400,Oh Wonder,Terminal 5,54.21,199.99,31,172.0,New York,NY,Ticketmaster,25.0,0,8418168,220,665,10,1,0.4957310537230005,0.473941,0.573695,2
9531846,2016-05-12T20:00:00-0400,Zhu,Terminal 5,55.46,200.0,68,390.0,New York,NY,Ticketmaster,30.0,0,1183857,60,1959,48,0,0.604552420651678,0.559962,0.793894,2
9531850,2016-05-03T21:00:00-0400,Local H,Bowery Ballroom,108.58,199.0,3,13.0,New York,NY,Ticketmaster,20.0,0,138547,51,509,54,32,0.41014909558069423,0.579228,0.555037,29
9531940,2016-07-12T21:00:00-0400,Rakim,B.B. King Blues Club & Grill,81.44,87.0,11,52.0,New York,NY,Ticketmaster,30.0,0,140745,121,2514,404,20,0.3177226875561363,0.72137,0.555953,32
9533103,2016-03-25T22:00:00-0400,Nervo,Space Ibiza New York,44.19,33.35,2,10.0,New York,NY,Wantickets,30.0,0,1118443,12,2235,141,0,0.5037662478578253,0.59618,0.700478,11
9533137,2016-04-28T18:30:00-0400,Big Wild,Mercury Lounge,38.83,68.0,12,50.0,New York,NY,Ticketmaster,12.0,0,8351553,46,153,14,0,0.4062161895812619,0.305084,0.424366,3
9533232,2016-06-18T20:00:00-0400,Jackson Browne,Beacon Theatre,170.45,1695.0,12,44.0,New York,NY,Ticketmaster,56.0,0,51843,97,2284,786,62,0.3282404598913963,0.722503,0.575742,50
9533757,2016-11-30T20:00:00-0400,Billy Joel,Madison Square Garden,108.82,10698.93,1239,4235.0,New York,NY,Ticketmaster,65.5,0,296988,262,3748,1184,93,0.32453332387424677,0.78699,0.663087,51
9533947,2016-06-17T20:00:00-0400,Jackson Browne,Beacon Theatre,170.45,1495.0,11,40.0,New York,NY,Ticketmaster,56.0,0,51843,96,2284,786,62,0.3282404598913963,0.722503,0.575742,50
9534355,2016-07-24T18:00:00-0400,Flight of the Conchords,Central Park Summerstage,120.5,3333.0,48,224.0,New York,NY,Ticketfly,50.0,0,510659,133,1593,205,57,0.35597084179739025,0.66393,0.556219,18
9534594,2016-05-09T20:00:00-0400,Chelsea Wolfe,Bowery Ballroom,50.79,97.0,8,33.0,New York,NY,Ticketmaster,25.0,0,183260,57,1765,231,35,0.4165534647552937,0.590233,0.573677,7
9535133,2016-05-10T21:00:00-0400,Breakbot,Webster Hall,48.52,39.99,2,3.0,New York,NY,Songkick Tickets,26.19,0,604584,58,2886,87,4,0.4690176191475317,0.610945,0.668154,16
9535307,2016-05-10T20:00:00-0400,Crystal Fighters,Bowery Ballroom,59.09,100.0,17,47.0,New York,NY,Ticketmaster,20.0,1,2331800,58,1783,165,9,0.45116516797215356,0.569059,0.600875,8
9535322,2016-05-22T20:00:00-0400,Blaqk Audio,Bowery Ballroom,58.74,999.0,32,127.0,New York,NY,Ticketmaster,20.0,0,568095,70,145,49,12,0.4436403202631641,0.46574,0.507514,15
9535331,2016-05-25T20:00:00-0400,Twin Peaks,Bowery Ballroom,58.46,74.0,5,23.0,New York,NY,Ticketmaster,16.0,0,296530,73,450,35,16,0.41895741476535675,0.512398,0.512353,7
9535365,2016-06-18T20:00:00-0400,Jack Garratt,Webster Hall,67.19,129.01,23,96.0,New York,NY,Songkick Tickets,37.89,0,937546,97,791,34,0,0.5667444193253939,0.488394,0.669482,11
9535452,2016-04-22T22:30:00-0400,The Record Company,Mercury Lounge,55.45,42.54,1,2.0,New York,NY,Ticketmaster,12.0,0,5036328,40,430,45,0,0.44654823292693985,0.415396,0.476422,5
9536178,2016-04-29T20:00:00-0400,Anthony Hamilton and Fantasia,The Theater at Madison Square Garden,99.06,400.0,36,114.0,New York,NY,Ticketmaster,55.0,0,553161,47,1340,160,41,0.35995604537460985,0.684204,0.584311,21
9537238,2016-08-10T20:00:00-0400,Belly,Bowery Ballroom,85.08,1112.0,10,61.0,New York,NY,Ticketmaster,30.0,0,478375,150,552,109,14,0.4009017446588021,0.539485,0.510324,25
9537670,2016-05-25T19:30:00-0400,Cyndi Lauper,Beacon Theatre,150.0,799.0,110,293.0,New York,NY,Ticketmaster,75.0,0,362622,73,3215,551,38,0.475769856233892,0.751473,0.890075,36
9537743,2016-05-18T19:30:00-0400,Sebastian Bach,B.B. King Blues Club & Grill,120.48,100.0,2,14.0,New York,NY,Ticketmaster,35.0,0,2652391,66,1587,521,18,0.3558318195330537,0.573929,0.47753,33
9538483,2016-03-13T19:30:00-0400,Foxing,Bowery Ballroom,33.18,90.0,3,8.0,New York,NY,Ticketmaster,15.0,0,5674554,0,394,10,114,0.49719211730176993,0.472543,0.574251,6
9538840,2016-05-11T20:00:00-0400,Zhu,Terminal 5,55.6,95.0,13,67.0,New York,NY,Ticketmaster,30.0,0,1183857,59,1959,48,0,0.604552420651678,0.559962,0.793894,2
9538842,2016-05-18T18:00:00-0400,Rudimental,Central Park Summerstage,107.2,90.0,3,8.0,New York,NY,Ticketfly,39.5,0,5242263,66,1808,243,4,0.564681918803457,0.575375,0.759532,4
9538855,2016-07-13T18:30:00-0400,Benjamin Francis Leftwich,Mercury Lounge,123.24,99.99,1,4.0,New York,NY,Ticketmaster,15.0,0,3050976,122,609,96,6,0.48503797097701395,0.494768,0.578219,10
9153379,2016-05-19T19:30:00-0700,The Who,Oracle Arena,85.1,1650.0,110,381.0,Oakland,CA,Ticketmaster,49.5,0,69685,67,16207.0,3483.0,184.0,0.272204320439,0.8372729999999999,0.645903,52.0
9415012,2016-03-17T20:00:00-0700,Leon Bridges,Fox Theater Oakland,96.1,319.89,57,124.0,Oakland,CA,Ticketmaster,35.0,0,8205063,4,2.0,0.0,7.0,0.411347903697,0.087578,0.429727,6.0
9421525,2016-03-25T19:30:00-0700,Umphrey's McGee,Fox Theater Oakland,57.84,500.0,23,99.0,Oakland,CA,Ticketmaster,29.5,0,193054,12,1232.0,1723.0,20.0,0.386539012433,0.610394,0.550153,19.0
9425940,2016-09-15T19:30:00-0700,Black Sabbath,Oracle Arena,91.0,3430.0,122,557.0,Oakland,CA,Ticketmaster,45.0,0,260631,186,15215.0,3915.0,202.0,0.23657826316599997,0.869534,0.632739,48.0
9426457,2016-04-10T19:00:00-0700,Carrie Underwood,Oracle Arena,76.83,858.0,262,931.0,Oakland,CA,Ticketmaster,46.0,0,208604,28,8752.0,4570.0,32.0,0.39540644284800003,0.7759159999999999,0.785008,11.0
9434834,2016-04-23T20:00:00-0700,Bonnie Raitt,Fox Theater Oakland,182.25,1000.0,18,42.0,Oakland,CA,Ticketmaster,59.5,0,135398,41,2254.0,721.0,66.0,0.31606280768,0.7288680000000001,0.562017,45.0
